OID_,Field1,state_code,county_cod,site_numbe,parameter_,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_mea,units_of_m,units_of_1,sample_dur,sample_d_1,sample_fre,detection_,uncertaint,qualifier,method_typ,method,method_cod,state,county,date_of_la,cbsa_code,LULC,averageTra,clipDEM1km,STATION
3666,3666,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/29/2021 0:00,18:00,7/30/2021 0:00,1:00,0.068,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3667,3667,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/29/2021 0:00,19:00,7/30/2021 0:00,2:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3668,3668,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/29/2021 0:00,20:00,7/30/2021 0:00,3:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3669,3669,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/29/2021 0:00,21:00,7/30/2021 0:00,4:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3670,3670,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/29/2021 0:00,22:00,7/30/2021 0:00,5:00,0.055,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3671,3671,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/29/2021 0:00,23:00,7/30/2021 0:00,6:00,0.052,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3672,3672,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,0:00,7/30/2021 0:00,7:00,0.049,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3673,3673,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,1:00,7/30/2021 0:00,8:00,0.053,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3674,3674,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,2:00,7/30/2021 0:00,9:00,0.051,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3675,3675,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,3:00,7/30/2021 0:00,10:00,0.053,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3676,3676,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,4:00,7/30/2021 0:00,11:00,0.05,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3677,3677,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,5:00,7/30/2021 0:00,12:00,0.049,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3678,3678,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,6:00,7/30/2021 0:00,13:00,0.044,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3679,3679,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,7:00,7/30/2021 0:00,14:00,0.042,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3680,3680,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,8:00,7/30/2021 0:00,15:00,0.055,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3681,3681,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,9:00,7/30/2021 0:00,16:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3682,3682,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,10:00,7/30/2021 0:00,17:00,0.064,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3683,3683,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,11:00,7/30/2021 0:00,18:00,0.071,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3684,3684,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,12:00,7/30/2021 0:00,19:00,0.074,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3685,3685,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,13:00,7/30/2021 0:00,20:00,0.073,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3686,3686,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,14:00,7/30/2021 0:00,21:00,0.064,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3687,3687,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,15:00,7/30/2021 0:00,22:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3688,3688,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,16:00,7/30/2021 0:00,23:00,0.057,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3689,3689,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,17:00,7/31/2021 0:00,0:00,0.056,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3690,3690,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,18:00,7/31/2021 0:00,1:00,0.067,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3691,3691,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,19:00,7/31/2021 0:00,2:00,0.068,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3692,3692,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,20:00,7/31/2021 0:00,3:00,0.066,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3693,3693,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,21:00,7/31/2021 0:00,4:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3694,3694,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,22:00,7/31/2021 0:00,5:00,0.063,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3695,3695,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/30/2021 0:00,23:00,7/31/2021 0:00,6:00,0.063,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3696,3696,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,0:00,7/31/2021 0:00,7:00,0.057,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3697,3697,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,1:00,7/31/2021 0:00,8:00,0.05,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3698,3698,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,2:00,7/31/2021 0:00,9:00,0.049,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3699,3699,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,3:00,7/31/2021 0:00,10:00,0.048,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3700,3700,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,4:00,7/31/2021 0:00,11:00,0.044,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3701,3701,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,5:00,7/31/2021 0:00,12:00,0.041,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3702,3702,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,6:00,7/31/2021 0:00,13:00,0.04,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3703,3703,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,7:00,7/31/2021 0:00,14:00,0.047,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3704,3704,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,8:00,7/31/2021 0:00,15:00,0.052,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3705,3705,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,9:00,7/31/2021 0:00,16:00,0.053,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3706,3706,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,10:00,7/31/2021 0:00,17:00,0.056,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3707,3707,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,11:00,7/31/2021 0:00,18:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3708,3708,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,12:00,7/31/2021 0:00,19:00,0.058,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3709,3709,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,13:00,7/31/2021 0:00,20:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3710,3710,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,14:00,7/31/2021 0:00,21:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3711,3711,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,15:00,7/31/2021 0:00,22:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3712,3712,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,16:00,7/31/2021 0:00,23:00,0.061,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3713,3713,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,17:00,8/1/2021 0:00,0:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3714,3714,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,18:00,8/1/2021 0:00,1:00,0.062,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3715,3715,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,19:00,8/1/2021 0:00,2:00,0.065,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3716,3716,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,20:00,8/1/2021 0:00,3:00,0.057,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3717,3717,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,21:00,8/1/2021 0:00,4:00,0.053,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3718,3718,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,22:00,8/1/2021 0:00,5:00,0.047,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3719,3719,8,47,3,44201,1,39.792519,-105.49127,NAD83,Ozone,7/31/2021 0:00,23:00,8/1/2021 0:00,6:00,0.046,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Gilpin,9/16/2021 0:00,19740,0,7027,2632,72053300160
3720,3720,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,0:00,7/1/2021 0:00,7:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3721,3721,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,1:00,7/1/2021 0:00,8:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3722,3722,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,2:00,7/1/2021 0:00,9:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3723,3723,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,3:00,7/1/2021 0:00,10:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3724,3724,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,4:00,7/1/2021 0:00,11:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3725,3725,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,5:00,7/1/2021 0:00,12:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3726,3726,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,6:00,7/1/2021 0:00,13:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3727,3727,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,7:00,7/1/2021 0:00,14:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3728,3728,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,8:00,7/1/2021 0:00,15:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3729,3729,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,9:00,7/1/2021 0:00,16:00,0,Parts per million,7,1 HOUR,1,HOURLY,0.005, ,AN - Machine Malfunction.,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3730,3730,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,10:00,7/1/2021 0:00,17:00,0.06,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3731,3731,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,11:00,7/1/2021 0:00,18:00,0.066,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3732,3732,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,12:00,7/1/2021 0:00,19:00,0.07,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3733,3733,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,13:00,7/1/2021 0:00,20:00,0.057,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3734,3734,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,14:00,7/1/2021 0:00,21:00,0.047,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3735,3735,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,15:00,7/1/2021 0:00,22:00,0.048,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3736,3736,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,16:00,7/1/2021 0:00,23:00,0.049,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3737,3737,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,17:00,7/2/2021 0:00,0:00,0.045,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3738,3738,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,18:00,7/2/2021 0:00,1:00,0.041,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3739,3739,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,19:00,7/2/2021 0:00,2:00,0.038,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3740,3740,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,20:00,7/2/2021 0:00,3:00,0.033,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3741,3741,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,21:00,7/2/2021 0:00,4:00,0.03,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3742,3742,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,22:00,7/2/2021 0:00,5:00,0.031,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
3743,3743,8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,7/1/2021 0:00,23:00,7/2/2021 0:00,6:00,0.022,Parts per million,7,1 HOUR,1,HOURLY,0.005, , ,FEM,INSTRUMENTAL - ULTRA VIOLET ABSORPTION,87,Colorado,Douglas,9/16/2021 0:00,19740,0,18657,1679,72466693067
